date,nav,scheme_code,scheme_name,fund_house,scheme_type,scheme_category,date_parsed,nav_float
01-06-2026,103.09480,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-06-01,103.0948
31-05-2026,104.30830,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-05-31,104.3083
29-05-2026,104.31290,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-05-29,104.3129
27-05-2026,105.92960,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-05-27,105.9296
26-05-2026,105.51150,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-05-26,105.5115
25-05-2026,105.92170,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-05-25,105.9217
22-05-2026,104.77080,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-05-22,104.7708
21-05-2026,104.49150,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-05-21,104.4915
20-05-2026,104.60460,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-05-20,104.6046
19-05-2026,104.27670,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-05-19,104.2767
18-05-2026,104.15560,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-05-18,104.1556
15-05-2026,104.29180,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-05-15,104.2918
14-05-2026,104.55310,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-05-14,104.5531
13-05-2026,103.39600,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-05-13,103.396
12-05-2026,103.33840,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-05-12,103.3384
11-05-2026,105.60660,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-05-11,105.6066
08-05-2026,107.15000,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-05-08,107.15
07-05-2026,107.67290,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-05-07,107.6729
06-05-2026,107.33540,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-05-06,107.3354
05-05-2026,105.83870,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-05-05,105.8387
04-05-2026,105.74490,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-05-04,105.7449
30-04-2026,105.28450,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-04-30,105.2845
29-04-2026,106.06980,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-04-29,106.0698
28-04-2026,105.62120,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-04-28,105.6212
27-04-2026,106.05280,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-04-27,106.0528
24-04-2026,105.09280,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-04-24,105.0928
23-04-2026,106.13010,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-04-23,106.1301
22-04-2026,106.82990,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-04-22,106.8299
21-04-2026,107.24340,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-04-21,107.2434
20-04-2026,106.20630,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-04-20,106.2063
17-04-2026,105.98260,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-04-17,105.9826
16-04-2026,105.11700,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-04-16,105.117
15-04-2026,104.92590,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-04-15,104.9259
13-04-2026,103.23030,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-04-13,103.2303
10-04-2026,104.13480,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-04-10,104.1348
09-04-2026,102.54940,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-04-09,102.5494
08-04-2026,103.28330,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-04-08,103.2833
07-04-2026,99.38760,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-04-07,99.3876
06-04-2026,98.80140,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-04-06,98.8014
02-04-2026,97.52000,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-04-02,97.52
01-04-2026,97.71840,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-04-01,97.7184
31-03-2026,96.27530,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-03-31,96.2753
30-03-2026,96.27680,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-03-30,96.2768
27-03-2026,98.67390,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-03-27,98.6739
25-03-2026,100.73190,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-03-25,100.7319
24-03-2026,98.65970,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-03-24,98.6597
23-03-2026,96.71300,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-03-23,96.713
20-03-2026,99.61420,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-03-20,99.6142
19-03-2026,99.15970,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-03-19,99.1597
18-03-2026,102.45920,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-03-18,102.4592
17-03-2026,101.24960,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-03-17,101.2496
16-03-2026,100.39600,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-03-16,100.396
13-03-2026,99.71110,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-03-13,99.7111
12-03-2026,101.97180,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-03-12,101.9718
11-03-2026,102.97760,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-03-11,102.9776
10-03-2026,104.75930,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-03-10,104.7593
09-03-2026,103.38820,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-03-09,103.3882
06-03-2026,105.40500,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-03-06,105.405
05-03-2026,106.72970,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-03-05,106.7297
04-03-2026,105.49280,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-03-04,105.4928
02-03-2026,107.52310,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-03-02,107.5231
28-02-2026,108.93250,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-02-28,108.9325
27-02-2026,108.93450,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-02-27,108.9345
26-02-2026,110.29450,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-02-26,110.2945
25-02-2026,109.92930,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-02-25,109.9293
24-02-2026,109.36810,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-02-24,109.3681
23-02-2026,110.29100,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-02-23,110.291
20-02-2026,109.52730,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-02-20,109.5273
19-02-2026,109.00910,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-02-19,109.0091
18-02-2026,110.63030,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-02-18,110.6303
17-02-2026,110.08060,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-02-17,110.0806
16-02-2026,109.84440,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-02-16,109.8444
13-02-2026,109.34090,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-02-13,109.3409
12-02-2026,110.53650,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-02-12,110.5365
11-02-2026,110.83920,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-02-11,110.8392
10-02-2026,110.65190,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-02-10,110.6519
09-02-2026,110.38450,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-02-09,110.3845
06-02-2026,109.17560,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-02-06,109.1756
05-02-2026,109.01370,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-02-05,109.0137
04-02-2026,109.28800,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-02-04,109.288
03-02-2026,109.09550,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-02-03,109.0955
02-02-2026,106.15960,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-02-02,106.1596
31-01-2026,107.18970,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-01-31,107.1897
30-01-2026,107.19180,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-01-30,107.1918
29-01-2026,107.17590,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-01-29,107.1759
28-01-2026,107.02960,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-01-28,107.0296
27-01-2026,105.94500,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-01-27,105.945
23-01-2026,105.71710,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-01-23,105.7171
22-01-2026,106.87140,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-01-22,106.8714
21-01-2026,106.07310,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-01-21,106.0731
20-01-2026,106.50560,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-01-20,106.5056
19-01-2026,108.36170,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-01-19,108.3617
16-01-2026,108.64460,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-01-16,108.6446
14-01-2026,108.50480,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-01-14,108.5048
13-01-2026,108.84250,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-01-13,108.8425
12-01-2026,108.89310,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-01-12,108.8931
09-01-2026,108.84980,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-01-09,108.8498
08-01-2026,110.05730,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-01-08,110.0573
07-01-2026,111.31060,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-01-07,111.3106
06-01-2026,111.24920,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-01-06,111.2492
05-01-2026,111.18020,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-01-05,111.1802
02-01-2026,111.53570,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-01-02,111.5357
01-01-2026,110.55160,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2026-01-01,110.5516
31-12-2025,110.24190,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-12-31,110.2419
30-12-2025,109.55060,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-12-30,109.5506
29-12-2025,109.82110,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-12-29,109.8211
26-12-2025,110.26660,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-12-26,110.2666
24-12-2025,110.64850,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-12-24,110.6485
23-12-2025,110.85200,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-12-23,110.852
22-12-2025,110.78620,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-12-22,110.7862
19-12-2025,110.15340,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-12-19,110.1534
18-12-2025,109.25320,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-12-18,109.2532
17-12-2025,109.30910,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-12-17,109.3091
16-12-2025,109.73920,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-12-16,109.7392
15-12-2025,110.35820,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-12-15,110.3582
12-12-2025,110.51900,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-12-12,110.519
11-12-2025,109.77620,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-12-11,109.7762
10-12-2025,109.08860,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-12-10,109.0886
09-12-2025,109.70350,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-12-09,109.7035
08-12-2025,109.61410,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-12-08,109.6141
05-12-2025,111.14870,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-12-05,111.1487
04-12-2025,110.84860,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-12-04,110.8486
03-12-2025,110.78130,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-12-03,110.7813
02-12-2025,111.26770,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-12-02,111.2677
01-12-2025,111.63650,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-12-01,111.6365
30-11-2025,111.83110,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-11-30,111.8311
28-11-2025,111.83570,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-11-28,111.8357
27-11-2025,111.81150,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-11-27,111.8115
26-11-2025,111.83550,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-11-26,111.8355
25-11-2025,110.56080,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-11-25,110.5608
24-11-2025,110.66100,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-11-24,110.661
21-11-2025,111.19180,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-11-21,111.1918
20-11-2025,112.07950,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-11-20,112.0795
19-11-2025,111.70180,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-11-19,111.7018
18-11-2025,111.17690,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-11-18,111.1769
17-11-2025,111.79330,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-11-17,111.7933
14-11-2025,111.20340,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-11-14,111.2034
13-11-2025,111.42260,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-11-13,111.4226
12-11-2025,111.57880,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-11-12,111.5788
11-11-2025,111.16220,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-11-11,111.1622
10-11-2025,110.97760,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-11-10,110.9776
07-11-2025,110.44310,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-11-07,110.4431
06-11-2025,110.44090,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-11-06,110.4409
04-11-2025,111.40460,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-11-04,111.4046
03-11-2025,111.79920,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-11-03,111.7992
31-10-2025,111.09480,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-10-31,111.0948
30-10-2025,111.86990,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-10-30,111.8699
29-10-2025,112.40680,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-10-29,112.4068
28-10-2025,111.90310,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-10-28,111.9031
27-10-2025,112.27050,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-10-27,112.2705
24-10-2025,111.65490,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-10-24,111.6549
23-10-2025,111.85870,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-10-23,111.8587
20-10-2025,111.90250,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-10-20,111.9025
17-10-2025,111.74890,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-10-17,111.7489
16-10-2025,111.53990,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-10-16,111.5399
15-10-2025,110.73650,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-10-15,110.7365
14-10-2025,109.66340,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-10-14,109.6634
13-10-2025,109.95520,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-10-13,109.9552
10-10-2025,109.95900,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-10-10,109.959
09-10-2025,109.58820,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-10-09,109.5882
08-10-2025,109.06500,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-10-08,109.065
07-10-2025,109.32010,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-10-07,109.3201
06-10-2025,108.93260,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-10-06,108.9326
03-10-2025,108.13860,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-10-03,108.1386
01-10-2025,107.82390,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-10-01,107.8239
30-09-2025,107.31340,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-09-30,107.3134
26-09-2025,107.22460,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-09-26,107.2246
25-09-2025,108.91910,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-09-25,108.9191
24-09-2025,109.76080,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-09-24,109.7608
23-09-2025,110.34010,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-09-23,110.3401
22-09-2025,110.71820,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-09-22,110.7182
19-09-2025,111.23100,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-09-19,111.231
18-09-2025,111.53350,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-09-18,111.5335
17-09-2025,111.23230,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-09-17,111.2323
16-09-2025,110.80080,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-09-16,110.8008
15-09-2025,110.15220,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-09-15,110.1522
12-09-2025,110.08140,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-09-12,110.0814
11-09-2025,109.74090,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-09-11,109.7409
10-09-2025,109.72090,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-09-10,109.7209
09-09-2025,109.20620,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-09-09,109.2062
08-09-2025,108.96570,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-09-08,108.9657
05-09-2025,108.75830,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-09-05,108.7583
04-09-2025,108.92650,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-09-04,108.9265
03-09-2025,108.76660,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-09-03,108.7666
02-09-2025,108.20470,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-09-02,108.2047
01-09-2025,108.34620,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-09-01,108.3462
31-08-2025,107.12170,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-08-31,107.1217
29-08-2025,107.12590,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-08-29,107.1259
28-08-2025,107.47560,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-08-28,107.4756
26-08-2025,108.71320,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-08-26,108.7132
25-08-2025,109.92940,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-08-25,109.9294
22-08-2025,109.65130,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-08-22,109.6513
21-08-2025,110.11510,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-08-21,110.1151
20-08-2025,110.01130,120503,ICICI_Bluechip,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,2025-08-20,110.0113
