date,nav,scheme_code,scheme_name,fund_house,scheme_type,scheme_category,date_parsed,nav_float
03-01-2024,162.10600,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2024-01-03,162.106
02-01-2024,162.06460,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2024-01-02,162.0646
01-01-2024,161.42720,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2024-01-01,161.4272
29-12-2023,161.23570,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-12-29,161.2357
28-12-2023,159.96250,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-12-28,159.9625
27-12-2023,159.80290,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-12-27,159.8029
26-12-2023,159.32410,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-12-26,159.3241
22-12-2023,159.20230,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-12-22,159.2023
21-12-2023,158.63270,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-12-21,158.6327
20-12-2023,157.12700,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-12-20,157.127
19-12-2023,161.06180,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-12-19,161.0618
18-12-2023,161.43560,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-12-18,161.4356
15-12-2023,161.54280,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-12-15,161.5428
14-12-2023,161.06090,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-12-14,161.0609
13-12-2023,159.94020,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-12-13,159.9402
12-12-2023,159.44360,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-12-12,159.4436
11-12-2023,159.79540,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-12-11,159.7954
08-12-2023,159.55530,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-12-08,159.5553
07-12-2023,159.95680,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-12-07,159.9568
06-12-2023,159.48490,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-12-06,159.4849
05-12-2023,159.50410,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-12-05,159.5041
04-12-2023,158.81010,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-12-04,158.8101
01-12-2023,157.41760,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-12-01,157.4176
30-11-2023,157.43140,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-11-30,157.4314
29-11-2023,155.71050,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-11-29,155.7105
28-11-2023,155.64510,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-11-28,155.6451
24-11-2023,154.68300,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-11-24,154.683
23-11-2023,154.39260,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-11-23,154.3926
22-11-2023,154.43410,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-11-22,154.4341
21-11-2023,154.97010,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-11-21,154.9701
20-11-2023,153.98730,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-11-20,153.9873
17-11-2023,153.40800,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-11-17,153.408
16-11-2023,152.83770,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-11-16,152.8377
15-11-2023,152.73980,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-11-15,152.7398
13-11-2023,151.31400,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-11-13,151.314
10-11-2023,150.57810,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-11-10,150.5781
09-11-2023,150.39980,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-11-09,150.3998
08-11-2023,150.53310,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-11-08,150.5331
07-11-2023,150.04940,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-11-07,150.0494
06-11-2023,149.59200,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-11-06,149.592
03-11-2023,148.72050,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-11-03,148.7205
02-11-2023,147.81920,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-11-02,147.8192
01-11-2023,147.15460,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-11-01,147.1546
31-10-2023,147.56260,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-10-31,147.5626
30-10-2023,147.19740,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-10-30,147.1974
27-10-2023,147.27930,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-10-27,147.2793
26-10-2023,145.45300,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-10-26,145.453
25-10-2023,146.78620,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-10-25,146.7862
23-10-2023,148.01860,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-10-23,148.0186
20-10-2023,152.89160,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-10-20,152.8916
19-10-2023,153.63700,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-10-19,153.637
18-10-2023,153.62520,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-10-18,153.6252
17-10-2023,153.48660,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-10-17,153.4866
16-10-2023,152.97470,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-10-16,152.9747
13-10-2023,151.99220,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-10-13,151.9922
12-10-2023,152.01910,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-10-12,152.0191
11-10-2023,151.72290,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-10-11,151.7229
10-10-2023,150.85630,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-10-10,150.8563
09-10-2023,149.68450,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-10-09,149.6845
06-10-2023,151.72000,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-10-06,151.72
05-10-2023,151.05840,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-10-05,151.0584
04-10-2023,150.84800,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-10-04,150.848
03-10-2023,151.72950,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-10-03,151.7295
29-09-2023,151.24970,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-09-29,151.2497
27-09-2023,151.75530,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-09-27,151.7553
26-09-2023,151.15260,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-09-26,151.1526
25-09-2023,151.19660,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-09-25,151.1966
22-09-2023,151.25970,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-09-22,151.2597
21-09-2023,150.82720,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-09-21,150.8272
20-09-2023,152.93130,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-09-20,152.9313
18-09-2023,152.70610,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-09-18,152.7061
15-09-2023,153.19300,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-09-15,153.193
14-09-2023,153.13890,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-09-14,153.1389
13-09-2023,151.90550,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-09-13,151.9055
12-09-2023,151.65830,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-09-12,151.6583
11-09-2023,154.99080,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-09-11,154.9908
08-09-2023,153.84310,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-09-08,153.8431
07-09-2023,153.15100,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-09-07,153.151
06-09-2023,151.61470,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-09-06,151.6147
05-09-2023,151.76550,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-09-05,151.7655
04-09-2023,151.57480,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-09-04,151.5748
01-09-2023,150.41260,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-09-01,150.4126
31-08-2023,150.23060,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-08-31,150.2306
30-08-2023,149.28840,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-08-30,149.2884
29-08-2023,148.56920,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-08-29,148.5692
28-08-2023,148.10740,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-08-28,148.1074
25-08-2023,147.08850,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-08-25,147.0885
24-08-2023,147.62330,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-08-24,147.6233
23-08-2023,147.66660,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-08-23,147.6666
22-08-2023,147.42070,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-08-22,147.4207
21-08-2023,145.96920,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-08-21,145.9692
18-08-2023,145.49760,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-08-18,145.4976
17-08-2023,145.50100,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-08-17,145.501
16-08-2023,145.84700,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-08-16,145.847
14-08-2023,145.33910,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-08-14,145.3391
11-08-2023,145.58810,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-08-11,145.5881
10-08-2023,145.47230,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-08-10,145.4723
09-08-2023,146.32930,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-08-09,146.3293
08-08-2023,145.50020,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-08-08,145.5002
07-08-2023,145.72720,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-08-07,145.7272
04-08-2023,145.71290,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-08-04,145.7129
03-08-2023,145.07950,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-08-03,145.0795
02-08-2023,145.42340,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-08-02,145.4234
01-08-2023,146.74570,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-08-01,146.7457
31-07-2023,146.15820,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-07-31,146.1582
28-07-2023,144.58240,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-07-28,144.5824
27-07-2023,143.83590,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-07-27,143.8359
26-07-2023,143.61880,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-07-26,143.6188
25-07-2023,143.18630,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-07-25,143.1863
24-07-2023,143.18320,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-07-24,143.1832
21-07-2023,142.80640,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-07-21,142.8064
20-07-2023,143.06150,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-07-20,143.0615
19-07-2023,142.43170,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-07-19,142.4317
18-07-2023,141.89480,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-07-18,141.8948
17-07-2023,142.20500,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-07-17,142.205
14-07-2023,141.09830,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-07-14,141.0983
13-07-2023,140.34480,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-07-13,140.3448
12-07-2023,140.80360,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-07-12,140.8036
11-07-2023,139.90540,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-07-11,139.9054
10-07-2023,139.47430,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-07-10,139.4743
07-07-2023,139.51120,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-07-07,139.5112
06-07-2023,139.62780,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-07-06,139.6278
05-07-2023,138.95790,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-07-05,138.9579
04-07-2023,138.28760,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-07-04,138.2876
03-07-2023,138.67420,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-07-03,138.6742
30-06-2023,138.08830,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-06-30,138.0883
28-06-2023,137.56100,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-06-28,137.561
27-06-2023,137.51730,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-06-27,137.5173
26-06-2023,137.17380,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-06-26,137.1738
23-06-2023,136.35240,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-06-23,136.3524
22-06-2023,137.25140,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-06-22,137.2514
21-06-2023,137.85180,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-06-21,137.8518
20-06-2023,137.38780,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-06-20,137.3878
19-06-2023,137.02580,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-06-19,137.0258
16-06-2023,137.26180,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-06-16,137.2618
15-06-2023,136.67750,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-06-15,136.6775
14-06-2023,136.54230,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-06-14,136.5423
13-06-2023,135.98440,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-06-13,135.9844
12-06-2023,134.70180,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-06-12,134.7018
09-06-2023,134.11180,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-06-09,134.1118
08-06-2023,134.56460,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-06-08,134.5646
07-06-2023,134.98550,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-06-07,134.9855
06-06-2023,133.57340,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-06-06,133.5734
05-06-2023,133.11770,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-06-05,133.1177
02-06-2023,132.61400,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-06-02,132.614
01-06-2023,132.33410,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-06-01,132.3341
31-05-2023,132.29130,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-05-31,132.2913
30-05-2023,131.90120,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-05-30,131.9012
29-05-2023,131.71390,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-05-29,131.7139
26-05-2023,131.58210,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-05-26,131.5821
25-05-2023,131.16350,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-05-25,131.1635
24-05-2023,130.98640,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-05-24,130.9864
23-05-2023,130.87000,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-05-23,130.87
22-05-2023,131.12640,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-05-22,131.1264
19-05-2023,130.23830,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-05-19,130.2383
18-05-2023,130.64470,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-05-18,130.6447
17-05-2023,130.56820,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-05-17,130.5682
16-05-2023,130.81270,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-05-16,130.8127
15-05-2023,130.52590,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-05-15,130.5259
12-05-2023,130.14330,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-05-12,130.1433
11-05-2023,130.28510,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-05-11,130.2851
10-05-2023,129.45460,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-05-10,129.4546
09-05-2023,128.82740,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-05-09,128.8274
08-05-2023,128.98770,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-05-08,128.9877
05-05-2023,127.73710,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-05-05,127.7371
04-05-2023,128.18460,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-05-04,128.1846
03-05-2023,127.49300,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-05-03,127.493
02-05-2023,127.35450,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-05-02,127.3545
28-04-2023,127.17120,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-04-28,127.1712
27-04-2023,126.33800,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-04-27,126.338
26-04-2023,125.86180,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-04-26,125.8618
25-04-2023,125.39490,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-04-25,125.3949
24-04-2023,125.37200,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-04-24,125.372
21-04-2023,125.22840,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-04-21,125.2284
20-04-2023,125.37920,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-04-20,125.3792
19-04-2023,124.62460,125497,HDFC_Top_100_Direct,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund,2023-04-19,124.6246
